 &plot nbnd=  76, nks=   481 /
   -2.391   -2.389   -2.389   -2.387   -2.366   -2.366   -2.366   -2.366   -0.417   -0.416
   -0.416   -0.414   -0.411   -0.409   -0.408   -0.407   -0.405   -0.403   -0.402   -0.400
   -0.381   -0.379   -0.377   -0.376    7.279    7.321    7.768    7.795   11.975   12.066
   12.334   12.381   13.303   13.498   14.032   14.102   14.524   14.600   15.076   15.157
   16.892   17.026   17.607   17.769   20.190   20.381   20.965   21.056   21.228   21.345
   22.289   22.408   22.763   22.851   23.221   23.519
            0.000000  0.000000  1.056754
  -49.442  -49.442  -49.437  -49.437  -22.436  -22.430  -22.414  -22.410  -13.933  -13.911
  -13.857  -13.854  -13.753  -13.695  -13.663  -13.619   -2.396   -2.396   -2.396   -2.395
   -2.391   -2.389   -2.389   -2.387   -2.366   -2.366   -2.366   -2.366   -0.417   -0.416
   -0.416   -0.414   -0.411   -0.409   -0.408   -0.407   -0.405   -0.403   -0.402   -0.400
   -0.381   -0.379   -0.377   -0.376    7.339    7.377    7.755    7.774   11.992   12.100
   12.360   12.398   13.230   13.414   13.941   14.010   14.599   14.695   15.054   15.125
   16.892   17.000   17.606   17.782   20.385   20.575   21.076   21.158   21.334   21.456
   22.281   22.413   22.697   22.788   23.176   23.482
            0.000000  0.000000  1.089777
  -49.442  -49.442  -49.437  -49.437  -22.436  -22.430  -22.417  -22.413  -13.936  -13.917
  -13.862  -13.860  -13.748  -13.692  -13.669  -13.624   -2.396   -2.396   -2.396   -2.395
   -2.391   -2.389   -2.389   -2.388   -2.366   -2.366   -2.366   -2.366   -0.417   -0.416
   -0.416   -0.414   -0.411   -0.409   -0.408   -0.407   -0.405   -0.403   -0.402   -0.401
   -0.381   -0.379   -0.377   -0.376    7.391    7.425    7.740    7.753   12.021   12.145
   12.396   12.426   13.156   13.332   13.836   13.904   14.673   14.780   15.045   15.103
   16.907   16.988   17.592   17.780   20.578   20.768   21.188   21.263   21.441   21.568
   22.291   22.433   22.627   22.722   23.107   23.408
            0.000000  0.000000  1.122801
  -49.441  -49.441  -49.437  -49.437  -22.436  -22.430  -22.420  -22.415  -13.939  -13.923
  -13.866  -13.864  -13.743  -13.688  -13.675  -13.630   -2.396   -2.396   -2.396   -2.395
   -2.391   -2.389   -2.389   -2.388   -2.366   -2.366   -2.366   -2.366   -0.417   -0.416
   -0.416   -0.414   -0.411   -0.409   -0.408   -0.407   -0.405   -0.404   -0.402   -0.401
   -0.380   -0.379   -0.377   -0.376    7.436    7.465    7.723    7.731   12.061   12.201
   12.441   12.460   13.085   13.251   13.723   13.789   14.741   14.852   15.047   15.088
   16.937   16.989   17.566   17.760   20.768   20.958   21.302   21.369   21.551   21.685
   22.322   22.459   22.563   22.651   23.023   23.310
            0.000000  0.000000  1.155824
  -49.440  -49.440  -49.437  -49.437  -22.436  -22.430  -22.422  -22.417  -13.941  -13.927
  -13.870  -13.868  -13.738  -13.685  -13.682  -13.636   -2.396   -2.396   -2.396   -2.395
   -2.391   -2.389   -2.388   -2.388   -2.366   -2.366   -2.366   -2.366   -0.417   -0.416
   -0.416   -0.414   -0.410   -0.409   -0.408   -0.407   -0.405   -0.404   -0.402   -0.401
   -0.380   -0.379   -0.377   -0.376    7.475    7.499    7.706    7.710   12.110   12.264
   12.495   12.498   13.021   13.173   13.606   13.670   14.802   14.911   15.055   15.076
   16.980   17.002   17.527   17.723   20.954   21.143   21.420   21.478   21.661   21.805
   22.375   22.428   22.569   22.576   22.932   23.202
            0.000000  0.000000  1.188848
  -49.440  -49.440  -49.437  -49.437  -22.435  -22.429  -22.424  -22.419  -13.942  -13.932
  -13.873  -13.872  -13.733  -13.688  -13.681  -13.641   -2.396   -2.396   -2.396   -2.396
   -2.390   -2.390   -2.388   -2.388   -2.366   -2.366   -2.366   -2.366   -0.417   -0.416
   -0.415   -0.414   -0.410   -0.409   -0.408   -0.407   -0.405   -0.404   -0.402   -0.401
   -0.380   -0.379   -0.377   -0.376    7.509    7.528    7.688    7.690   12.166   12.334
   12.531   12.553   12.974   13.100   13.488   13.550   14.856   14.958   15.065   15.066
   17.027   17.036   17.477   17.669   21.134   21.322   21.542   21.588   21.765   21.923
   22.342   22.436   22.508   22.641   22.846   23.095
            0.000000  0.000000  1.221872
  -49.439  -49.439  -49.437  -49.437  -22.434  -22.429  -22.426  -22.421  -13.943  -13.935
